"PATH","ROW","system.index","CLOUD_COVER","h","v"
21,38,"LC09_021038_20220619",0.01,22,14
21,38,"LC09_021038_20220619",0.01,21,16
21,38,"LC09_021038_20220619",0.01,22,14
21,38,"LC09_021038_20220619",0.01,22,14
21,38,"LC09_021038_20220619",0.01,21,15
21,38,"LC09_021038_20220619",0.01,21,16
21,38,"LC09_021038_20220619",0.01,22,15
21,38,"LC09_021038_20220619",0.01,22,16
21,38,"LC09_021038_20220619",0.01,22,15
21,39,"LC09_021039_20211115",0.03,21,16
21,39,"LC09_021039_20211115",0.03,21,17
21,39,"LC09_021039_20211115",0.03,22,15
21,39,"LC09_021039_20211115",0.03,22,15
21,39,"LC09_021039_20211115",0.03,21,16
21,39,"LC09_021039_20211115",0.03,22,15
21,39,"LC09_021039_20211115",0.03,21,17
21,39,"LC09_021039_20211115",0.03,21,15
21,39,"LC09_021039_20211115",0.03,22,16
21,39,"LC09_021039_20211115",0.03,21,17
21,39,"LC09_021039_20211115",0.03,22,17
21,39,"LC09_021039_20211115",0.03,22,16
21,39,"LC09_021039_20211115",0.03,21,16
21,39,"LC09_021039_20211115",0.03,22,17
21,39,"LC09_021039_20211115",0.03,21,15
21,39,"LC09_021039_20211115",0.03,21,15
21,39,"LC09_021039_20211115",0.03,21,17
21,39,"LC09_021039_20211115",0.03,21,16
21,39,"LC09_021039_20211115",0.03,22,16
21,39,"LC09_021039_20211115",0.03,21,17
21,39,"LC09_021039_20211115",0.03,21,15
21,39,"LC09_021039_20211115",0.03,22,17
21,39,"LC09_021039_20211115",0.03,21,15
21,39,"LC09_021039_20211115",0.03,22,16
21,39,"LC09_021039_20211115",0.03,22,15
21,39,"LC09_021039_20211115",0.03,22,17
21,39,"LC09_021039_20211115",0.03,22,16
21,39,"LC09_021039_20211115",0.03,22,15
21,39,"LC09_021039_20211115",0.03,21,16
21,39,"LC09_021039_20211115",0.03,22,17
21,39,"LC09_021039_20211115",0.03,21,16
21,39,"LC09_021039_20211115",0.03,22,15
21,39,"LC09_021039_20211115",0.03,22,16
21,39,"LC09_021039_20211115",0.03,22,17
21,39,"LC09_021039_20211115",0.03,21,15
21,39,"LC09_021039_20211115",0.03,21,17
22,30,"LC09_022030_20220509",0.36,22,6
22,30,"LC09_022030_20220509",0.36,21,6
22,30,"LC09_022030_20220509",0.36,22,7
22,30,"LC09_022030_20220509",0.36,23,6
22,30,"LC09_022030_20220509",0.36,21,7
22,30,"LC09_022030_20220509",0.36,23,6
22,30,"LC09_022030_20220509",0.36,22,6
22,30,"LC09_022030_20220509",0.36,23,6
22,30,"LC09_022030_20220509",0.36,22,7
22,30,"LC09_022030_20220509",0.36,21,7
22,30,"LC09_022030_20220509",0.36,22,6
22,30,"LC09_022030_20220509",0.36,23,6
22,30,"LC09_022030_20220509",0.36,22,7
22,30,"LC09_022030_20220509",0.36,21,6
22,30,"LC09_022030_20220509",0.36,21,7
22,30,"LC09_022030_20220509",0.36,21,6
22,30,"LC09_022030_20220509",0.36,21,6
22,30,"LC09_022030_20220509",0.36,21,6
22,30,"LC09_022030_20220509",0.36,22,7
22,30,"LC09_022030_20220509",0.36,22,6
22,30,"LC09_022030_20220509",0.36,21,7
22,30,"LC09_022030_20220509",0.36,22,6
22,30,"LC09_022030_20220509",0.36,23,6
22,30,"LC09_022030_20220509",0.36,22,7
22,30,"LC09_022030_20220509",0.36,21,7
22,34,"LC09_022034_20220218",0.02,22,11
22,34,"LC09_022034_20220218",0.02,21,11
22,34,"LC09_022034_20220218",0.02,21,11
22,34,"LC09_022034_20220218",0.02,21,11
22,34,"LC09_022034_20220218",0.02,22,10
22,34,"LC09_022034_20220218",0.02,21,10
22,34,"LC09_022034_20220218",0.02,22,11
22,34,"LC09_022034_20220218",0.02,22,10
22,34,"LC09_022034_20220218",0.02,21,10
22,34,"LC09_022034_20220218",0.02,21,10
22,34,"LC09_022034_20220218",0.02,22,10
22,34,"LC09_022034_20220218",0.02,20,11
22,34,"LC09_022034_20220218",0.02,21,11
22,34,"LC09_022034_20220218",0.02,20,11
22,34,"LC09_022034_20220218",0.02,20,11
22,34,"LC09_022034_20220218",0.02,21,10
22,34,"LC09_022034_20220218",0.02,20,11
22,34,"LC09_022034_20220218",0.02,20,11
22,34,"LC09_022034_20220218",0.02,22,11
22,34,"LC09_022034_20220218",0.02,21,10
22,34,"LC09_022034_20220218",0.02,22,11
22,34,"LC09_022034_20220218",0.02,21,11
22,34,"LC09_022034_20220218",0.02,22,11
22,34,"LC09_022034_20220218",0.02,22,10
22,34,"LC09_022034_20220218",0.02,22,10
22,35,"LC09_022035_20220218",0.05,20,11
22,35,"LC09_022035_20220218",0.05,22,11
22,35,"LC09_022035_20220218",0.05,20,11
22,35,"LC09_022035_20220218",0.05,21,11
22,35,"LC09_022035_20220218",0.05,22,12
22,35,"LC09_022035_20220218",0.05,21,12
22,35,"LC09_022035_20220218",0.05,22,11
22,35,"LC09_022035_20220218",0.05,21,12
22,35,"LC09_022035_20220218",0.05,21,11
22,35,"LC09_022035_20220218",0.05,20,12
22,35,"LC09_022035_20220218",0.05,22,12
22,35,"LC09_022035_20220218",0.05,20,12
22,35,"LC09_022035_20220218",0.05,22,12
22,35,"LC09_022035_20220218",0.05,20,12
22,35,"LC09_022035_20220218",0.05,22,12
22,35,"LC09_022035_20220218",0.05,22,12
22,35,"LC09_022035_20220218",0.05,20,12
22,35,"LC09_022035_20220218",0.05,21,12
22,35,"LC09_022035_20220218",0.05,21,11
22,35,"LC09_022035_20220218",0.05,22,11
22,35,"LC09_022035_20220218",0.05,22,11
22,35,"LC09_022035_20220218",0.05,20,11
22,35,"LC09_022035_20220218",0.05,21,12
22,35,"LC09_022035_20220218",0.05,20,11
22,35,"LC09_022035_20220218",0.05,21,11
22,35,"LC09_022035_20220218",0.05,20,11
22,35,"LC09_022035_20220218",0.05,21,12
22,35,"LC09_022035_20220218",0.05,21,12
22,35,"LC09_022035_20220218",0.05,21,11
22,35,"LC09_022035_20220218",0.05,22,11
22,35,"LC09_022035_20220218",0.05,20,11
22,35,"LC09_022035_20220218",0.05,22,11
22,35,"LC09_022035_20220218",0.05,20,12
22,35,"LC09_022035_20220218",0.05,22,12
22,35,"LC09_022035_20220218",0.05,21,11
22,35,"LC09_022035_20220218",0.05,20,12
22,38,"LC09_022038_20220407",0.01,20,16
22,38,"LC09_022038_20220407",0.01,20,16
22,38,"LC09_022038_20220407",0.01,21,14
22,38,"LC09_022038_20220407",0.01,21,14
22,38,"LC09_022038_20220407",0.01,21,14
22,38,"LC09_022038_20220407",0.01,20,14
22,38,"LC09_022038_20220407",0.01,20,15
22,38,"LC09_022038_20220407",0.01,21,14
22,38,"LC09_022038_20220407",0.01,21,16
22,38,"LC09_022038_20220407",0.01,21,16
22,38,"LC09_022038_20220407",0.01,21,15
22,38,"LC09_022038_20220407",0.01,21,15
22,38,"LC09_022038_20220407",0.01,20,14
22,38,"LC09_022038_20220407",0.01,20,14
22,38,"LC09_022038_20220407",0.01,20,14
22,38,"LC09_022038_20220407",0.01,20,14
22,38,"LC09_022038_20220407",0.01,21,15
22,38,"LC09_022038_20220407",0.01,21,14
22,38,"LC09_022038_20220407",0.01,20,16
22,38,"LC09_022038_20220407",0.01,21,16
22,38,"LC09_022038_20220407",0.01,21,15
22,38,"LC09_022038_20220407",0.01,21,16
22,38,"LC09_022038_20220407",0.01,20,15
22,38,"LC09_022038_20220407",0.01,21,16
22,38,"LC09_022038_20220407",0.01,20,15
22,38,"LC09_022038_20220407",0.01,20,15
22,38,"LC09_022038_20220407",0.01,20,16
22,38,"LC09_022038_20220407",0.01,20,14
22,38,"LC09_022038_20220407",0.01,21,15
22,38,"LC09_022038_20220407",0.01,20,16
22,38,"LC09_022038_20220407",0.01,21,15
22,38,"LC09_022038_20220407",0.01,21,16
22,38,"LC09_022038_20220407",0.01,20,16
22,38,"LC09_022038_20220407",0.01,21,14
22,38,"LC09_022038_20220407",0.01,20,15
22,38,"LC09_022038_20220407",0.01,20,15
22,39,"LC09_022039_20220117",0.02,20,16
22,39,"LC09_022039_20220117",0.02,20,15
22,39,"LC09_022039_20220117",0.02,21,16
22,39,"LC09_022039_20220117",0.02,21,16
22,39,"LC09_022039_20220117",0.02,20,17
22,39,"LC09_022039_20220117",0.02,21,17
22,39,"LC09_022039_20220117",0.02,21,16
22,39,"LC09_022039_20220117",0.02,20,16
22,39,"LC09_022039_20220117",0.02,20,15
22,39,"LC09_022039_20220117",0.02,21,16
22,39,"LC09_022039_20220117",0.02,20,15
22,39,"LC09_022039_20220117",0.02,20,17
22,39,"LC09_022039_20220117",0.02,20,16
22,39,"LC09_022039_20220117",0.02,20,16
22,39,"LC09_022039_20220117",0.02,21,17
22,39,"LC09_022039_20220117",0.02,21,17
22,39,"LC09_022039_20220117",0.02,20,17
22,39,"LC09_022039_20220117",0.02,20,15
22,39,"LC09_022039_20220117",0.02,20,17
22,39,"LC09_022039_20220117",0.02,20,15
22,39,"LC09_022039_20220117",0.02,21,17
22,39,"LC09_022039_20220117",0.02,20,16
22,39,"LC09_022039_20220117",0.02,21,16
22,39,"LC09_022039_20220117",0.02,21,17
22,39,"LC09_022039_20220117",0.02,20,17
22,39,"LC09_022039_20220407",0.01,20,16
22,39,"LC09_022039_20220407",0.01,20,15
22,39,"LC09_022039_20220407",0.01,21,16
22,39,"LC09_022039_20220407",0.01,21,16
22,39,"LC09_022039_20220407",0.01,20,17
22,39,"LC09_022039_20220407",0.01,21,17
22,39,"LC09_022039_20220407",0.01,21,16
22,39,"LC09_022039_20220407",0.01,20,16
22,39,"LC09_022039_20220407",0.01,20,15
22,39,"LC09_022039_20220407",0.01,21,16
22,39,"LC09_022039_20220407",0.01,20,15
22,39,"LC09_022039_20220407",0.01,20,17
22,39,"LC09_022039_20220407",0.01,20,16
22,39,"LC09_022039_20220407",0.01,20,16
22,39,"LC09_022039_20220407",0.01,21,17
22,39,"LC09_022039_20220407",0.01,21,17
22,39,"LC09_022039_20220407",0.01,20,17
22,39,"LC09_022039_20220407",0.01,20,15
22,39,"LC09_022039_20220407",0.01,20,17
22,39,"LC09_022039_20220407",0.01,20,15
22,39,"LC09_022039_20220407",0.01,21,17
22,39,"LC09_022039_20220407",0.01,20,16
22,39,"LC09_022039_20220407",0.01,21,16
22,39,"LC09_022039_20220407",0.01,21,17
22,39,"LC09_022039_20220407",0.01,20,17
22,40,"LC09_022040_20220117",0.01,20,18
22,40,"LC09_022040_20220117",0.01,21,17
22,40,"LC09_022040_20220117",0.01,20,17
22,40,"LC09_022040_20220117",0.01,21,17
22,40,"LC09_022040_20220117",0.01,21,17
22,40,"LC09_022040_20220117",0.01,21,18
22,40,"LC09_022040_20220117",0.01,21,18
22,40,"LC09_022040_20220117",0.01,21,17
22,40,"LC09_022040_20220117",0.01,20,17
22,40,"LC09_022040_20220117",0.01,20,18
22,40,"LC09_022040_20220117",0.01,19,18
22,40,"LC09_022040_20220117",0.01,20,17
22,40,"LC09_022040_20220117",0.01,19,17
22,40,"LC09_022040_20220117",0.01,21,17
22,40,"LC09_022040_20220117",0.01,21,18
22,40,"LC09_022040_20220117",0.01,21,18
22,40,"LC09_022040_20220117",0.01,19,18
22,40,"LC09_022040_20220117",0.01,19,17
22,40,"LC09_022040_20220117",0.01,20,18
22,40,"LC09_022040_20220117",0.01,20,18
22,40,"LC09_022040_20220117",0.01,20,17
22,40,"LC09_022040_20220117",0.01,19,17
22,40,"LC09_022040_20220117",0.01,21,18
22,40,"LC09_022040_20220117",0.01,20,18
22,40,"LC09_022040_20220117",0.01,20,18
22,40,"LC09_022040_20220117",0.01,19,18
22,40,"LC09_022040_20220117",0.01,19,17
22,40,"LC09_022040_20220117",0.01,21,18
22,40,"LC09_022040_20220117",0.01,19,18
22,40,"LC09_022040_20220117",0.01,20,17
22,40,"LC09_022040_20220117",0.01,19,18
22,40,"LC09_022040_20220117",0.01,20,17
22,40,"LC09_022040_20220117",0.01,21,17
22,40,"LC09_022040_20220117",0.01,19,17
22,40,"LC09_022040_20220117",0.01,19,17
22,40,"LC09_022040_20220117",0.01,19,18
22,40,"LC09_022040_20220407",0,20,18
22,40,"LC09_022040_20220407",0,21,17
22,40,"LC09_022040_20220407",0,20,17
22,40,"LC09_022040_20220407",0,21,17
22,40,"LC09_022040_20220407",0,21,17
22,40,"LC09_022040_20220407",0,21,18
22,40,"LC09_022040_20220407",0,21,18
22,40,"LC09_022040_20220407",0,21,17
22,40,"LC09_022040_20220407",0,20,17
22,40,"LC09_022040_20220407",0,20,18
22,40,"LC09_022040_20220407",0,19,18
22,40,"LC09_022040_20220407",0,20,17
22,40,"LC09_022040_20220407",0,19,17
22,40,"LC09_022040_20220407",0,21,17
22,40,"LC09_022040_20220407",0,21,18
22,40,"LC09_022040_20220407",0,21,18
22,40,"LC09_022040_20220407",0,19,18
22,40,"LC09_022040_20220407",0,19,17
22,40,"LC09_022040_20220407",0,20,18
22,40,"LC09_022040_20220407",0,20,18
22,40,"LC09_022040_20220407",0,20,17
22,40,"LC09_022040_20220407",0,19,17
22,40,"LC09_022040_20220407",0,21,18
22,40,"LC09_022040_20220407",0,20,18
22,40,"LC09_022040_20220407",0,20,18
22,40,"LC09_022040_20220407",0,19,18
22,40,"LC09_022040_20220407",0,19,17
22,40,"LC09_022040_20220407",0,21,18
22,40,"LC09_022040_20220407",0,19,18
22,40,"LC09_022040_20220407",0,20,17
22,40,"LC09_022040_20220407",0,19,18
22,40,"LC09_022040_20220407",0,20,17
22,40,"LC09_022040_20220407",0,21,17
22,40,"LC09_022040_20220407",0,19,17
22,40,"LC09_022040_20220407",0,19,17
22,40,"LC09_022040_20220407",0,19,18
23,29,"LC09_023029_20211108",0.44,22,5
23,29,"LC09_023029_20211108",0.44,21,6
23,29,"LC09_023029_20211108",0.44,22,5
23,29,"LC09_023029_20211108",0.44,20,6
23,29,"LC09_023029_20211108",0.44,22,6
23,29,"LC09_023029_20211108",0.44,21,5
23,29,"LC09_023029_20211108",0.44,20,6
23,29,"LC09_023029_20211108",0.44,22,6
23,29,"LC09_023029_20211108",0.44,21,6
23,29,"LC09_023029_20211108",0.44,21,6
23,29,"LC09_023029_20211108",0.44,22,6
23,29,"LC09_023029_20211108",0.44,22,6
23,29,"LC09_023029_20211108",0.44,20,6
23,29,"LC09_023029_20211108",0.44,21,5
23,29,"LC09_023029_20211108",0.44,21,5
23,29,"LC09_023029_20211108",0.44,22,5
23,29,"LC09_023029_20211108",0.44,21,6
23,29,"LC09_023029_20211108",0.44,22,5
23,29,"LC09_023029_20211108",0.44,21,5
23,29,"LC09_023029_20211108",0.44,21,5
23,29,"LC09_023029_20211108",0.44,22,6
23,29,"LC09_023029_20211108",0.44,21,6
23,29,"LC09_023029_20211108",0.44,20,6
23,29,"LC09_023029_20211108",0.44,22,5
23,29,"LC09_023029_20211108",0.44,20,6
23,30,"LC09_023030_20211108",0.4,20,6
23,30,"LC09_023030_20211108",0.4,20,6
23,30,"LC09_023030_20211108",0.4,22,6
23,30,"LC09_023030_20211108",0.4,21,7
23,30,"LC09_023030_20211108",0.4,21,6
23,30,"LC09_023030_20211108",0.4,20,7
23,30,"LC09_023030_20211108",0.4,20,7
23,30,"LC09_023030_20211108",0.4,20,7
23,30,"LC09_023030_20211108",0.4,21,7
23,30,"LC09_023030_20211108",0.4,21,7
23,30,"LC09_023030_20211108",0.4,21,7
23,30,"LC09_023030_20211108",0.4,22,6
23,30,"LC09_023030_20211108",0.4,20,6
23,30,"LC09_023030_20211108",0.4,20,6
23,30,"LC09_023030_20211108",0.4,22,7
23,30,"LC09_023030_20211108",0.4,20,7
23,30,"LC09_023030_20211108",0.4,21,6
23,30,"LC09_023030_20211108",0.4,22,7
23,30,"LC09_023030_20211108",0.4,21,6
23,30,"LC09_023030_20211108",0.4,22,6
23,30,"LC09_023030_20211108",0.4,22,7
23,30,"LC09_023030_20211108",0.4,21,6
23,30,"LC09_023030_20211108",0.4,22,7
23,30,"LC09_023030_20211108",0.4,21,6
23,30,"LC09_023030_20211108",0.4,20,6
23,30,"LC09_023030_20211108",0.4,22,7
23,30,"LC09_023030_20211108",0.4,21,7
23,30,"LC09_023030_20211108",0.4,21,7
23,30,"LC09_023030_20211108",0.4,20,7
23,30,"LC09_023030_20211108",0.4,22,6
23,30,"LC09_023030_20211108",0.4,22,6
23,30,"LC09_023030_20211108",0.4,22,7
23,30,"LC09_023030_20211108",0.4,21,6
23,30,"LC09_023030_20211108",0.4,22,6
23,30,"LC09_023030_20211108",0.4,20,7
23,30,"LC09_023030_20211108",0.4,20,6
23,31,"LC09_023031_20220617",0.45,22,7
23,31,"LC09_023031_20220617",0.45,21,7
23,31,"LC09_023031_20220617",0.45,20,7
23,31,"LC09_023031_20220617",0.45,21,7
23,31,"LC09_023031_20220617",0.45,20,7
23,31,"LC09_023031_20220617",0.45,20,8
23,31,"LC09_023031_20220617",0.45,20,8
23,31,"LC09_023031_20220617",0.45,21,8
23,31,"LC09_023031_20220617",0.45,21,7
23,31,"LC09_023031_20220617",0.45,21,8
23,31,"LC09_023031_20220617",0.45,21,8
23,31,"LC09_023031_20220617",0.45,22,7
23,31,"LC09_023031_20220617",0.45,21,8
23,31,"LC09_023031_20220617",0.45,20,8
23,31,"LC09_023031_20220617",0.45,20,7
23,31,"LC09_023031_20220617",0.45,22,7
23,31,"LC09_023031_20220617",0.45,21,8
23,31,"LC09_023031_20220617",0.45,20,7
23,31,"LC09_023031_20220617",0.45,22,7
23,31,"LC09_023031_20220617",0.45,21,7
23,31,"LC09_023031_20220617",0.45,21,7
23,31,"LC09_023031_20220617",0.45,22,7
23,31,"LC09_023031_20220617",0.45,20,8
23,31,"LC09_023031_20220617",0.45,20,7
23,31,"LC09_023031_20220617",0.45,20,8
23,32,"LC09_023032_20220414",0.01,21,9
23,32,"LC09_023032_20220414",0.01,21,8
23,32,"LC09_023032_20220414",0.01,21,8
23,32,"LC09_023032_20220414",0.01,20,9
23,32,"LC09_023032_20220414",0.01,20,9
23,32,"LC09_023032_20220414",0.01,21,8
23,32,"LC09_023032_20220414",0.01,21,8
23,32,"LC09_023032_20220414",0.01,20,8
23,32,"LC09_023032_20220414",0.01,20,8
23,32,"LC09_023032_20220414",0.01,21,9
23,32,"LC09_023032_20220414",0.01,20,9
23,32,"LC09_023032_20220414",0.01,21,9
23,32,"LC09_023032_20220414",0.01,20,8
23,32,"LC09_023032_20220414",0.01,20,8
23,32,"LC09_023032_20220414",0.01,21,9
23,32,"LC09_023032_20220414",0.01,20,9
23,33,"LC09_023033_20211103",0.56,20,9
23,33,"LC09_023033_20211103",0.56,21,9
23,33,"LC09_023033_20211103",0.56,20,9
23,33,"LC09_023033_20211103",0.56,21,10
23,33,"LC09_023033_20211103",0.56,20,10
23,33,"LC09_023033_20211103",0.56,20,9
23,33,"LC09_023033_20211103",0.56,21,10
23,33,"LC09_023033_20211103",0.56,20,10
23,33,"LC09_023033_20211103",0.56,20,10
23,33,"LC09_023033_20211103",0.56,20,9
23,33,"LC09_023033_20211103",0.56,20,10
23,33,"LC09_023033_20211103",0.56,21,10
23,33,"LC09_023033_20211103",0.56,21,9
23,33,"LC09_023033_20211103",0.56,21,9
23,33,"LC09_023033_20211103",0.56,21,10
23,33,"LC09_023033_20211103",0.56,21,9
23,33,"LC09_023033_20220414",0,20,9
23,33,"LC09_023033_20220414",0,21,9
23,33,"LC09_023033_20220414",0,20,9
23,33,"LC09_023033_20220414",0,21,10
23,33,"LC09_023033_20220414",0,20,10
23,33,"LC09_023033_20220414",0,20,9
23,33,"LC09_023033_20220414",0,21,10
23,33,"LC09_023033_20220414",0,20,10
23,33,"LC09_023033_20220414",0,20,10
23,33,"LC09_023033_20220414",0,20,9
23,33,"LC09_023033_20220414",0,20,10
23,33,"LC09_023033_20220414",0,21,10
23,33,"LC09_023033_20220414",0,21,9
23,33,"LC09_023033_20220414",0,21,9
23,33,"LC09_023033_20220414",0,21,10
23,33,"LC09_023033_20220414",0,21,9
23,33,"LC09_023033_20220516",0.2,20,9
23,33,"LC09_023033_20220516",0.2,21,9
23,33,"LC09_023033_20220516",0.2,20,9
23,33,"LC09_023033_20220516",0.2,21,10
23,33,"LC09_023033_20220516",0.2,20,10
23,33,"LC09_023033_20220516",0.2,20,9
23,33,"LC09_023033_20220516",0.2,21,10
23,33,"LC09_023033_20220516",0.2,20,10
23,33,"LC09_023033_20220516",0.2,20,10
23,33,"LC09_023033_20220516",0.2,20,9
23,33,"LC09_023033_20220516",0.2,20,10
23,33,"LC09_023033_20220516",0.2,21,10
23,33,"LC09_023033_20220516",0.2,21,9
23,33,"LC09_023033_20220516",0.2,21,9
23,33,"LC09_023033_20220516",0.2,21,10
23,33,"LC09_023033_20220516",0.2,21,9
23,34,"LC09_023034_20220414",0.02,20,11
23,34,"LC09_023034_20220414",0.02,20,10
23,34,"LC09_023034_20220414",0.02,20,11
23,34,"LC09_023034_20220414",0.02,21,11
23,34,"LC09_023034_20220414",0.02,21,11
23,34,"LC09_023034_20220414",0.02,21,10
23,34,"LC09_023034_20220414",0.02,20,11
23,34,"LC09_023034_20220414",0.02,21,10
23,34,"LC09_023034_20220414",0.02,20,11
23,34,"LC09_023034_20220414",0.02,21,10
23,34,"LC09_023034_20220414",0.02,21,11
23,34,"LC09_023034_20220414",0.02,21,10
23,34,"LC09_023034_20220414",0.02,20,10
23,34,"LC09_023034_20220414",0.02,21,11
23,34,"LC09_023034_20220414",0.02,20,10
23,34,"LC09_023034_20220414",0.02,20,10
23,34,"LC09_023034_20220516",0.02,20,11
23,34,"LC09_023034_20220516",0.02,20,10
23,34,"LC09_023034_20220516",0.02,20,11
23,34,"LC09_023034_20220516",0.02,21,11
23,34,"LC09_023034_20220516",0.02,21,11
23,34,"LC09_023034_20220516",0.02,21,10
23,34,"LC09_023034_20220516",0.02,20,11
23,34,"LC09_023034_20220516",0.02,21,10
23,34,"LC09_023034_20220516",0.02,20,11
23,34,"LC09_023034_20220516",0.02,21,10
23,34,"LC09_023034_20220516",0.02,21,11
23,34,"LC09_023034_20220516",0.02,21,10
23,34,"LC09_023034_20220516",0.02,20,10
23,34,"LC09_023034_20220516",0.02,21,11
23,34,"LC09_023034_20220516",0.02,20,10
23,34,"LC09_023034_20220516",0.02,20,10
23,35,"LC09_023035_20211108",0.03,21,12
23,35,"LC09_023035_20211108",0.03,21,11
23,35,"LC09_023035_20211108",0.03,21,11
23,35,"LC09_023035_20211108",0.03,20,12
23,35,"LC09_023035_20211108",0.03,19,12
23,35,"LC09_023035_20211108",0.03,20,12
23,35,"LC09_023035_20211108",0.03,19,12
23,35,"LC09_023035_20211108",0.03,20,12
23,35,"LC09_023035_20211108",0.03,20,11
23,35,"LC09_023035_20211108",0.03,21,13
23,35,"LC09_023035_20211108",0.03,21,11
23,35,"LC09_023035_20211108",0.03,20,12
23,35,"LC09_023035_20211108",0.03,21,13
23,35,"LC09_023035_20211108",0.03,20,11
23,35,"LC09_023035_20211108",0.03,20,12
23,35,"LC09_023035_20211108",0.03,21,11
23,35,"LC09_023035_20211108",0.03,21,12
23,35,"LC09_023035_20211108",0.03,20,11
23,35,"LC09_023035_20211108",0.03,21,13
23,35,"LC09_023035_20211108",0.03,19,12
23,35,"LC09_023035_20211108",0.03,21,12
23,35,"LC09_023035_20211108",0.03,21,11
23,35,"LC09_023035_20211108",0.03,20,11
23,35,"LC09_023035_20211108",0.03,21,12
23,35,"LC09_023035_20211108",0.03,19,12
23,35,"LC09_023035_20211108",0.03,20,11
23,35,"LC09_023035_20211108",0.03,21,13
23,35,"LC09_023035_20211108",0.03,21,11
23,35,"LC09_023035_20211108",0.03,21,12
23,35,"LC09_023035_20211108",0.03,19,12
23,35,"LC09_023035_20211108",0.03,21,12
23,35,"LC09_023035_20211108",0.03,20,11
23,35,"LC09_023035_20211108",0.03,20,12
23,35,"LC09_023035_20211108",0.03,21,13
23,35,"LC09_023035_20211108",0.03,19,12
23,35,"LC09_023035_20211108",0.03,21,13
23,35,"LC09_023035_20220414",0.01,21,12
23,35,"LC09_023035_20220414",0.01,21,11
23,35,"LC09_023035_20220414",0.01,21,11
23,35,"LC09_023035_20220414",0.01,20,12
23,35,"LC09_023035_20220414",0.01,19,12
23,35,"LC09_023035_20220414",0.01,20,12
23,35,"LC09_023035_20220414",0.01,19,12
23,35,"LC09_023035_20220414",0.01,20,12
23,35,"LC09_023035_20220414",0.01,20,11
23,35,"LC09_023035_20220414",0.01,21,13
23,35,"LC09_023035_20220414",0.01,21,11
23,35,"LC09_023035_20220414",0.01,20,12
23,35,"LC09_023035_20220414",0.01,21,13
23,35,"LC09_023035_20220414",0.01,20,11
23,35,"LC09_023035_20220414",0.01,20,12
23,35,"LC09_023035_20220414",0.01,21,11
23,35,"LC09_023035_20220414",0.01,21,12
23,35,"LC09_023035_20220414",0.01,20,11
23,35,"LC09_023035_20220414",0.01,21,13
23,35,"LC09_023035_20220414",0.01,19,12
23,35,"LC09_023035_20220414",0.01,21,12
23,35,"LC09_023035_20220414",0.01,21,11
23,35,"LC09_023035_20220414",0.01,20,11
23,35,"LC09_023035_20220414",0.01,21,12
23,35,"LC09_023035_20220414",0.01,19,12
23,35,"LC09_023035_20220414",0.01,20,11
23,35,"LC09_023035_20220414",0.01,21,13
23,35,"LC09_023035_20220414",0.01,21,11
23,35,"LC09_023035_20220414",0.01,21,12
23,35,"LC09_023035_20220414",0.01,19,12
23,35,"LC09_023035_20220414",0.01,21,12
23,35,"LC09_023035_20220414",0.01,20,11
23,35,"LC09_023035_20220414",0.01,20,12
23,35,"LC09_023035_20220414",0.01,21,13
23,35,"LC09_023035_20220414",0.01,19,12
23,35,"LC09_023035_20220414",0.01,21,13
23,36,"LC09_023036_20211108",0.02,20,12
23,36,"LC09_023036_20211108",0.02,19,13
23,36,"LC09_023036_20211108",0.02,19,12
23,36,"LC09_023036_20211108",0.02,21,13
23,36,"LC09_023036_20211108",0.02,20,14
23,36,"LC09_023036_20211108",0.02,20,13
23,36,"LC09_023036_20211108",0.02,19,12
23,36,"LC09_023036_20211108",0.02,20,12
23,36,"LC09_023036_20211108",0.02,19,12
23,36,"LC09_023036_20211108",0.02,19,13
23,36,"LC09_023036_20211108",0.02,21,12
23,36,"LC09_023036_20211108",0.02,21,13
23,36,"LC09_023036_20211108",0.02,20,12
23,36,"LC09_023036_20211108",0.02,20,12
23,36,"LC09_023036_20211108",0.02,21,12
23,36,"LC09_023036_20211108",0.02,19,13
23,36,"LC09_023036_20211108",0.02,20,14
23,36,"LC09_023036_20211108",0.02,19,13
23,36,"LC09_023036_20211108",0.02,20,13
23,36,"LC09_023036_20211108",0.02,19,12
23,36,"LC09_023036_20211108",0.02,19,12
23,36,"LC09_023036_20211108",0.02,21,13
23,36,"LC09_023036_20211108",0.02,20,13
23,36,"LC09_023036_20211108",0.02,21,13
23,36,"LC09_023036_20211108",0.02,21,12
23,36,"LC09_023036_20211108",0.02,20,12
23,36,"LC09_023036_20211108",0.02,19,12
23,36,"LC09_023036_20211108",0.02,21,13
23,36,"LC09_023036_20211108",0.02,21,12
23,36,"LC09_023036_20211108",0.02,20,14
23,36,"LC09_023036_20211108",0.02,21,12
23,36,"LC09_023036_20211108",0.02,19,13
23,36,"LC09_023036_20211108",0.02,21,12
23,36,"LC09_023036_20211108",0.02,20,14
23,36,"LC09_023036_20211108",0.02,20,13
23,36,"LC09_023036_20211108",0.02,21,13
23,36,"LC09_023036_20211108",0.02,19,12
23,36,"LC09_023036_20211108",0.02,21,12
23,36,"LC09_023036_20211108",0.02,20,12
23,36,"LC09_023036_20211108",0.02,20,13
23,36,"LC09_023036_20211108",0.02,20,13
23,36,"LC09_023036_20211108",0.02,20,13
23,36,"LC09_023036_20211108",0.02,20,14
