system:index,CLOUD_COVER
LC09_018038_20220529,9.89
LC09_018038_20220614,35.64
LC09_018039_20211117,0.68
LC09_018039_20211204,57.37
LC09_018039_20220105,49.16
LC09_018039_20220206,87.12
LC09_018039_20220222,0.04
LC09_018039_20220326,0.02
LC09_018039_20220411,12.92
LC09_018039_20220427,0.54
LC09_018039_20220513,73.56
LC09_018039_20220529,11.12
LC09_018039_20220614,23.26
LC09_018040_20211117,6.67
LC09_018040_20211204,44.5
LC09_018040_20220105,51.42
LC09_018040_20220222,0.01
LC09_018040_20220326,0.0
LC09_018040_20220411,4.54
LC09_018040_20220427,14.64
LC09_018040_20220529,15.74
LC09_018040_20220614,18.84
LC09_019029_20211031,39.03
LC09_019029_20220128,34.77
LC09_019029_20220213,46.37
LC09_019029_20220402,55.58
LC09_019029_20220418,100.0
LC09_019029_20220504,27.31
LC09_019029_20220520,32.08
LC09_019029_20220605,43.39
LC09_019029_20220621,6.44
LC09_019030_20211031,26.74
LC09_019030_20211211,75.15
LC09_019030_20220128,37.35
LC09_019030_20220213,89.84
LC09_019030_20220402,61.57
LC09_019030_20220504,74.38
LC09_019030_20220520,74.05
LC09_019030_20220605,95.71
LC09_019030_20220621,0.19
LC09_019031_20211031,22.85
LC09_019031_20211211,51.75
LC09_019031_20220112,75.39
LC09_019031_20220402,64.4
LC09_019031_20220504,95.69
LC09_019031_20220520,90.49
LC09_019031_20220605,89.21
LC09_019031_20220621,4.45
LC09_019032_20220112,72.64
LC09_019032_20220301,89.62
LC09_019032_20220402,67.71
LC09_019032_20220520,76.2
LC09_019032_20220605,33.8
LC09_019032_20220621,0.0
LC09_019033_20220112,38.94
LC09_019033_20220213,69.69
LC09_019033_20220301,41.03
LC09_019033_20220402,45.71
LC09_019033_20220520,87.4
LC09_019033_20220605,19.41
LC09_019033_20220621,0.01
LC09_019034_20220112,28.8
LC09_019034_20220213,53.95
LC09_019034_20220301,0.03
LC09_019034_20220402,3.9
LC09_019034_20220504,72.51
LC09_019034_20220520,24.84
LC09_019034_20220605,15.92
LC09_019034_20220621,0.27
LC09_019035_20211227,94.81
LC09_019035_20220112,15.65
LC09_019035_20220128,98.34
LC09_019035_20220213,24.45
LC09_019035_20220301,0.03
LC09_019035_20220402,25.45
LC09_019035_20220504,46.81
LC09_019035_20220520,1.87
LC09_019035_20220605,26.96
LC09_019035_20220621,0.25
LC09_019036_20220112,2.51
LC09_019036_20220128,85.67
LC09_019036_20220213,5.44
LC09_019036_20220301,0.03
LC09_019036_20220402,88.36
LC09_019036_20220504,46.6
LC09_019036_20220520,11.01
LC09_019036_20220605,34.02
LC09_019036_20220621,0.53
LC09_019037_20211031,75.44
LC09_019037_20211211,96.39
LC09_019037_20220112,0.68
LC09_019037_20220128,96.7
LC09_019037_20220213,18.52
LC09_019037_20220301,8.58
LC09_019037_20220402,93.14
LC09_019037_20220504,21.09
LC09_019037_20220520,34.59
LC09_019037_20220605,22.69
LC09_019037_20220621,3.77
LC09_019038_20211031,24.9
LC09_019038_20211211,85.92
LC09_019038_20220112,8.94
LC09_019038_20220128,97.49
LC09_019038_20220213,24.05
LC09_019038_20220301,14.99
LC09_019038_20220402,90.3
LC09_019038_20220418,82.35
LC09_019038_20220504,29.2
LC09_019038_20220520,27.97
LC09_019038_20220605,56.75
LC09_019038_20220621,9.27
LC09_019039_20211031,11.33
LC09_019039_20211211,49.65
LC09_019039_20211227,81.58
LC09_019039_20220112,39.4
LC09_019039_20220128,92.0
LC09_019039_20220213,31.38
LC09_019039_20220301,14.08
LC09_019039_20220402,99.95
LC09_019039_20220418,59.39
LC09_019039_20220504,20.66
LC09_019039_20220520,62.02
LC09_019039_20220605,36.12
LC09_019039_20220621,24.14
LC09_019040_20211227,13.21
LC09_019040_20220112,23.19
LC09_019040_20220128,44.43
LC09_019040_20220213,8.34
LC09_019040_20220301,12.19
LC09_019040_20220418,19.91
LC09_019040_20220504,8.38
LC09_019040_20220520,28.61
LC09_019040_20220621,43.99
LC09_020028_20211105,59.57
LC09_020028_20211110,24.9
LC09_020028_20220308,11.48
LC09_020028_20220511,38.54
LC09_020028_20220612,37.31
LC09_020028_20220628,21.41
LC09_020029_20211110,59.48
LC09_020029_20220103,52.81
LC09_020029_20220204,61.8
LC09_020029_20220220,75.04
LC09_020029_20220308,2.02
LC09_020029_20220511,77.41
LC09_020029_20220527,91.74
LC09_020029_20220612,79.38
LC09_020029_20220628,2.23
LC09_020030_20211105,61.55
LC09_020030_20211110,71.24
LC09_020030_20220103,13.51
LC09_020030_20220119,75.19
LC09_020030_20220204,70.14
LC09_020030_20220220,11.66
LC09_020030_20220308,60.8
LC09_020030_20220511,100.0
LC09_020030_20220527,84.02
LC09_020030_20220612,72.23
LC09_020030_20220628,10.96
LC09_020031_20211105,27.15
LC09_020031_20211110,63.48
LC09_020031_20220103,11.95
LC09_020031_20220119,60.84
LC09_020031_20220204,99.91
LC09_020031_20220220,0.49
LC09_020031_20220511,55.0
LC09_020031_20220527,47.1
LC09_020031_20220612,45.96
LC09_020031_20220628,0.38
LC09_020032_20211105,0.06
LC09_020032_20211110,47.16
LC09_020032_20220103,14.85
LC09_020032_20220119,57.13
LC09_020032_20220204,16.75
LC09_020032_20220220,0.11
LC09_020032_20220511,56.63
LC09_020032_20220612,79.2
LC09_020032_20220628,3.69
LC09_020033_20211105,0.04
LC09_020033_20211110,32.44
LC09_020033_20220103,7.92
LC09_020033_20220119,59.25
LC09_020033_20220204,61.72
LC09_020033_20220220,0.08
LC09_020033_20220324,47.53
LC09_020033_20220425,99.96
LC09_020033_20220511,54.37
LC09_020033_20220527,83.71
LC09_020033_20220612,88.71
LC09_020033_20220628,47.52
LC09_020034_20211105,9.88
LC09_020034_20211110,1.61
LC09_020034_20220103,36.02
LC09_020034_20220119,98.24
LC09_020034_20220220,0.07
LC09_020034_20220324,36.09
LC09_020034_20220425,94.11
LC09_020034_20220511,50.42
LC09_020034_20220527,89.2
LC09_020034_20220612,58.99
LC09_020034_20220628,42.27
LC09_020035_20211105,40.79
LC09_020035_20211110,0.05
LC09_020035_20211218,91.67
LC09_020035_20220103,77.74
LC09_020035_20220220,0.02
LC09_020035_20220308,57.09
LC09_020035_20220324,40.79
LC09_020035_20220409,85.94
LC09_020035_20220425,53.87
LC09_020035_20220511,50.39
LC09_020035_20220527,75.96
LC09_020035_20220612,54.22
LC09_020035_20220628,29.66
LC09_020036_20211105,95.0
LC09_020036_20211110,0.04
LC09_020036_20211218,80.32
LC09_020036_20220119,52.74
LC09_020036_20220220,1.93
LC09_020036_20220308,58.54
LC09_020036_20220324,7.64
LC09_020036_20220409,74.36
LC09_020036_20220425,21.5
LC09_020036_20220511,32.31
LC09_020036_20220527,36.88
LC09_020036_20220612,25.05
LC09_020036_20220628,81.21
LC09_020037_20211105,91.09
LC09_020037_20211110,0.06
LC09_020037_20220119,14.42
LC09_020037_20220220,0.18
LC09_020037_20220324,10.24
LC09_020037_20220409,30.36
LC09_020037_20220425,23.79
LC09_020037_20220511,3.62
LC09_020037_20220527,14.05
LC09_020037_20220612,25.64
LC09_020037_20220628,84.94
LC09_020038_20211105,90.41
LC09_020038_20211110,0.01
LC09_020038_20220119,16.28
LC09_020038_20220220,0.01
LC09_020038_20220324,44.55
LC09_020038_20220409,3.47
LC09_020038_20220425,23.88
LC09_020038_20220511,0.01
LC09_020038_20220527,13.79
LC09_020038_20220612,84.68
LC09_020038_20220628,45.41
LC09_020039_20211110,18.75
LC09_020039_20220119,7.5
LC09_020039_20220220,0.11
LC09_020039_20220324,72.33
LC09_020039_20220409,0.04
LC09_020039_20220425,16.02
LC09_020039_20220511,0.84
LC09_020039_20220527,11.55
LC09_020039_20220612,66.68
LC09_020039_20220628,28.28
LC09_021028_20220110,67.39
LC09_021028_20220126,44.88
LC09_021028_20220227,63.13
LC09_021028_20220518,61.43
LC09_021028_20220603,50.14
LC09_021028_20220619,96.53
LC09_021029_20220126,47.28
LC09_021029_20220518,89.1
LC09_021029_20220603,15.56
LC09_021029_20220619,86.35
LC09_021030_20220126,21.86
LC09_021030_20220227,44.66
LC09_021030_20220416,89.39
LC09_021030_20220603,1.8
LC09_021030_20220619,37.65
LC09_021031_20220110,64.18
LC09_021031_20220126,7.95
LC09_021031_20220227,3.07
LC09_021031_20220416,21.65
LC09_021031_20220603,0.08
LC09_021031_20220619,3.91
LC09_021032_20220110,39.18
LC09_021032_20220126,3.93
LC09_021032_20220227,0.06
LC09_021032_20220416,3.88
LC09_021032_20220502,47.03
LC09_021032_20220603,0.14
LC09_021032_20220619,3.06
LC09_021033_20211120,62.58
LC09_021033_20211209,59.85
LC09_021033_20211225,85.29
LC09_021033_20220110,49.87
LC09_021033_20220126,0.09
LC09_021033_20220211,98.68
LC09_021033_20220227,0.04
LC09_021033_20220416,29.31
LC09_021033_20220502,34.48
LC09_021033_20220603,0.07
LC09_021033_20220619,0.05
LC09_021034_20211120,36.23
LC09_021034_20211209,2.92
LC09_021034_20211225,66.8
LC09_021034_20220110,0.06
LC09_021034_20220126,0.03
LC09_021034_20220211,58.08
LC09_021034_20220227,32.64
LC09_021034_20220416,40.45
LC09_021034_20220502,77.04
LC09_021034_20220518,95.32
LC09_021034_20220603,3.21
LC09_021034_20220619,0.02
LC09_021035_20211120,66.0
LC09_021035_20211209,24.56
LC09_021035_20220110,0.05
LC09_021035_20220126,0.13
LC09_021035_20220211,8.48
LC09_021035_20220502,78.67
LC09_021035_20220518,92.55
LC09_021035_20220603,13.91
LC09_021035_20220619,0.07
LC09_021036_20211120,42.4
LC09_021036_20211209,67.26
LC09_021036_20220110,0.03
LC09_021036_20220126,0.22
LC09_021036_20220211,0.06
LC09_021036_20220502,16.62
LC09_021036_20220518,77.0
LC09_021036_20220603,64.71
LC09_021036_20220619,0.09
LC09_021037_20211115,0.36
LC09_021037_20211120,7.11
LC09_021037_20211209,56.17
LC09_021037_20220110,8.14
LC09_021037_20220126,0.64
LC09_021037_20220211,0.03
LC09_021037_20220331,70.83
LC09_021037_20220502,61.0
LC09_021037_20220518,48.32
LC09_021037_20220603,95.81
LC09_021037_20220619,0.02
LC09_021038_20211115,0.0
LC09_021038_20211120,3.02
LC09_021038_20211209,62.8
LC09_021038_20211225,69.18
LC09_021038_20220110,29.02
LC09_021038_20220126,0.03
LC09_021038_20220211,1.24
LC09_021038_20220331,22.72
LC09_021038_20220416,94.04
LC09_021038_20220502,66.84
LC09_021038_20220518,16.51
LC09_021038_20220603,96.69
LC09_021038_20220619,0.01
LC09_021039_20211115,0.03
LC09_021039_20211120,6.34
LC09_021039_20211209,40.87
LC09_021039_20211225,21.92
LC09_021039_20220110,86.81
LC09_021039_20220126,9.21
LC09_021039_20220211,53.61
LC09_021039_20220331,5.04
LC09_021039_20220416,30.99
LC09_021039_20220502,47.91
LC09_021039_20220518,34.4
LC09_021039_20220603,43.44
LC09_021039_20220619,17.11
LC09_021040_20211120,16.36
LC09_021040_20211209,19.8
LC09_021040_20211225,17.42
LC09_021040_20220110,100.0
LC09_021040_20220126,27.89
LC09_021040_20220211,31.21
LC09_021040_20220331,15.97
LC09_021040_20220416,12.16
LC09_021040_20220502,68.32
LC09_021040_20220518,12.77
LC09_021040_20220603,6.83
LC09_021040_20220619,7.36
LC09_022027_20220101,9.27
LC09_022027_20220202,74.1
LC09_022027_20220218,88.17
LC09_022027_20220322,100.0
LC09_022027_20220509,82.27
LC09_022027_20220610,60.26
LC09_022027_20220626,42.17
LC09_022028_20220101,81.72
LC09_022028_20220218,75.25
LC09_022028_20220322,100.0
LC09_022028_20220423,82.78
LC09_022028_20220509,15.34
LC09_022028_20220610,35.78
LC09_022028_20220626,28.5
LC09_022029_20220218,77.3
LC09_022029_20220423,45.09
LC09_022029_20220509,16.83
LC09_022029_20220610,33.69
LC09_022029_20220626,8.22
LC09_022030_20211216,67.81
LC09_022030_20220218,38.51
LC09_022030_20220423,21.43
LC09_022030_20220509,0.36
LC09_022030_20220610,74.88
LC09_022030_20220626,13.73
LC09_022031_20211216,30.84
LC09_022031_20220218,3.05
LC09_022031_20220306,58.78
LC09_022031_20220423,53.88
LC09_022031_20220509,13.87
LC09_022031_20220610,35.91
LC09_022031_20220626,50.02
LC09_022032_20211216,62.47
LC09_022032_20220218,3.28
LC09_022032_20220306,15.14
LC09_022032_20220423,45.46
LC09_022032_20220509,36.33
LC09_022032_20220610,88.35
LC09_022032_20220626,85.33
LC09_022033_20220218,2.09
LC09_022033_20220306,46.58
LC09_022033_20220423,3.87
LC09_022033_20220509,44.06
LC09_022033_20220525,67.91
LC09_022033_20220626,94.03
LC09_022034_20220218,0.02
LC09_022034_20220306,71.42
LC09_022034_20220407,48.52
LC09_022034_20220423,22.59
LC09_022034_20220509,20.21
LC09_022034_20220525,66.68
LC09_022034_20220610,97.65
LC09_022035_20220218,0.05
LC09_022035_20220322,98.34
LC09_022035_20220407,11.42
LC09_022035_20220423,54.41
LC09_022035_20220509,18.6
LC09_022035_20220525,81.36
LC09_022035_20220626,75.11
LC09_022036_20211216,99.92
LC09_022036_20220117,59.96
LC09_022036_20220218,16.39
LC09_022036_20220306,62.89
LC09_022036_20220407,1.48
LC09_022036_20220423,35.42
LC09_022036_20220509,78.44
LC09_022036_20220525,99.97
LC09_022036_20220626,18.26
LC09_022037_20220117,10.65
LC09_022037_20220218,76.85
LC09_022037_20220306,59.27
LC09_022037_20220407,1.14
LC09_022037_20220423,26.28
LC09_022037_20220509,47.0
LC09_022037_20220626,2.97
LC09_022038_20211216,86.07
LC09_022038_20220117,2.0
LC09_022038_20220306,78.15
LC09_022038_20220407,0.01
LC09_022038_20220423,49.89
LC09_022038_20220509,45.98
LC09_022038_20220525,82.83
LC09_022038_20220610,93.96
LC09_022038_20220626,25.6
LC09_022039_20211216,29.89
LC09_022039_20220101,62.29
LC09_022039_20220117,0.02
LC09_022039_20220218,86.48
LC09_022039_20220306,50.38
LC09_022039_20220322,79.77
LC09_022039_20220407,0.01
LC09_022039_20220423,43.7
LC09_022039_20220509,39.12
LC09_022039_20220525,83.77
LC09_022039_20220610,100.0
LC09_022039_20220626,91.75
LC09_022040_20211216,7.06
LC09_022040_20220101,17.0
LC09_022040_20220117,0.01
LC09_022040_20220218,79.51
LC09_022040_20220306,6.99
LC09_022040_20220322,10.42
LC09_022040_20220407,0.0
LC09_022040_20220423,47.5
LC09_022040_20220509,17.85
LC09_022040_20220525,84.11
LC09_022040_20220610,90.83
LC09_023027_20211103,52.28
LC09_023027_20211108,27.55
LC09_023027_20211207,84.2
LC09_023027_20220124,21.28
LC09_023027_20220225,51.88
LC09_023027_20220329,62.71
LC09_023027_20220430,93.4
LC09_023027_20220516,89.53
LC09_023027_20220601,9.21
LC09_023027_20220617,11.79
LC09_023028_20211103,53.51
LC09_023028_20211108,55.06
LC09_023028_20211207,30.38
LC09_023028_20220124,69.05
LC09_023028_20220225,48.91
LC09_023028_20220329,62.23
LC09_023028_20220430,99.98
LC09_023028_20220516,52.67
LC09_023028_20220601,20.94
LC09_023028_20220617,28.11
LC09_023029_20211103,73.26
LC09_023029_20211108,0.44
LC09_023029_20211207,59.2
LC09_023029_20220124,71.06
LC09_023029_20220225,31.32
LC09_023029_20220329,66.56
LC09_023029_20220414,38.44
LC09_023029_20220516,16.62
LC09_023029_20220601,56.31
LC09_023029_20220617,3.61
LC09_023030_20211103,36.36
LC09_023030_20211108,0.4
LC09_023030_20211223,98.17
LC09_023030_20220225,34.86
LC09_023030_20220414,12.12
LC09_023030_20220516,4.29
LC09_023030_20220601,97.36
LC09_023030_20220617,3.97
LC09_023031_20211103,52.34
LC09_023031_20211108,3.29
LC09_023031_20211223,90.85
LC09_023031_20220209,79.8
LC09_023031_20220225,21.85
LC09_023031_20220414,1.22
LC09_023031_20220516,12.67
LC09_023031_20220601,99.99
LC09_023031_20220617,0.45
LC09_023032_20211103,46.81
LC09_023032_20211108,30.96
LC09_023032_20211223,88.94
LC09_023032_20220209,43.57
LC09_023032_20220414,0.01
LC09_023032_20220430,85.76
LC09_023032_20220516,9.42
LC09_023032_20220617,24.29
LC09_023033_20211103,0.56
LC09_023033_20211108,13.8
LC09_023033_20211223,55.33
LC09_023033_20220329,100.0
LC09_023033_20220414,0.0
LC09_023033_20220430,69.94
LC09_023033_20220516,0.2
LC09_023033_20220601,94.91
LC09_023033_20220617,47.67
LC09_023034_20211103,30.93
LC09_023034_20211108,1.43
LC09_023034_20211207,85.35
LC09_023034_20211223,15.23
LC09_023034_20220124,91.89
LC09_023034_20220209,56.22
LC09_023034_20220329,86.18
LC09_023034_20220414,0.02
LC09_023034_20220430,81.51
LC09_023034_20220516,0.02
LC09_023034_20220601,83.59
LC09_023034_20220617,91.83
LC09_023035_20211103,94.78
LC09_023035_20211108,0.03
LC09_023035_20211207,29.24
LC09_023035_20211223,35.83
LC09_023035_20220124,33.58
LC09_023035_20220209,1.75
LC09_023035_20220329,88.01
LC09_023035_20220414,0.01
LC09_023035_20220430,64.06
LC09_023035_20220516,28.17
LC09_023035_20220601,63.27
LC09_023035_20220617,93.48
LC09_023036_20211108,0.02
LC09_023036_20211207,59.1
LC09_023036_20211223,32.92
LC09_023036_20220108,49.58
LC09_023036_20220124,0.04
LC09_023036_20220209,0.03
LC09_023036_20220329,100.0
LC09_023036_20220414,0.0
LC09_023036_20220430,36.83
LC09_023036_20220516,54.09
LC09_023036_20220601,51.16
LC09_023036_20220617,51.38
LC09_023037_20211103,99.97
LC09_023037_20211108,0.01
LC09_023037_20211223,6.88
LC09_023037_20220108,73.97
LC09_023037_20220124,35.19
LC09_023037_20220209,0.01
LC09_023037_20220329,91.97
LC09_023037_20220414,0.0
LC09_023037_20220430,14.33
LC09_023037_20220516,43.9
LC09_023037_20220601,43.66
LC09_023037_20220617,7.02
LC09_023038_20211103,70.88
LC09_023038_20211108,0.01
LC09_023038_20211223,5.67
LC09_023038_20220108,40.0
LC09_023038_20220124,93.9
LC09_023038_20220209,0.01
LC09_023038_20220329,74.23
LC09_023038_20220414,0.02
LC09_023038_20220430,22.53
LC09_023038_20220516,22.74
LC09_023038_20220601,38.79
LC09_023038_20220617,13.17
LC09_023039_20211103,54.83
LC09_023039_20211108,0.0
LC09_023039_20211223,3.2
LC09_023039_20220108,81.07
LC09_023039_20220124,88.94
LC09_023039_20220209,0.01
LC09_023039_20220329,39.66
LC09_023039_20220414,2.19
LC09_023039_20220430,24.64
LC09_023039_20220516,8.35
LC09_023039_20220601,25.72
LC09_023039_20220617,44.93
LC09_023040_20211103,9.57
LC09_023040_20211108,0.06
LC09_023040_20211223,6.2
LC09_023040_20220209,0.02
LC09_023040_20220329,28.45
LC09_023040_20220414,34.05
LC09_023040_20220430,10.99
LC09_023040_20220516,15.21
LC09_023040_20220601,13.55
LC09_023040_20220617,29.27
LC09_024026_20220115,8.28
LC09_024026_20220304,13.9
LC09_024026_20220320,40.88
LC09_024026_20220507,23.67
LC09_024026_20220523,9.63
LC09_024026_20220608,15.81
LC09_024026_20220624,38.65
LC09_024027_20211123,62.32
LC09_024027_20220115,59.52
LC09_024027_20220131,78.52
LC09_024027_20220304,31.85
LC09_024027_20220320,2.86
LC09_024027_20220507,1.05
LC09_024027_20220523,21.9
LC09_024027_20220608,46.26
LC09_024027_20220624,32.55
LC09_024028_20211113,63.12
LC09_024028_20211118,95.5
LC09_024028_20211123,25.29
LC09_024028_20220115,17.89
LC09_024028_20220131,47.16
LC09_024028_20220304,73.44
LC09_024028_20220320,0.12
LC09_024028_20220421,79.22
LC09_024028_20220507,0.15
LC09_024028_20220523,41.75
LC09_024028_20220608,96.46
LC09_024028_20220624,53.32
LC09_024029_20211113,53.89
LC09_024029_20211123,0.88
LC09_024029_20211214,100.0
LC09_024029_20220115,8.4
LC09_024029_20220131,15.35
LC09_024029_20220304,74.07
LC09_024029_20220320,5.54
LC09_024029_20220421,23.84
LC09_024029_20220507,0.01
LC09_024029_20220523,26.74
LC09_024029_20220624,24.4
LC09_024030_20211123,2.35
LC09_024030_20211214,100.0
LC09_024030_20220115,16.83
LC09_024030_20220131,11.49
LC09_024030_20220304,79.38
LC09_024030_20220320,1.03
LC09_024030_20220405,93.62
LC09_024030_20220421,0.02
LC09_024030_20220507,0.02
LC09_024030_20220523,54.56
LC09_024030_20220624,12.05
LC09_024031_20211118,86.99
LC09_024031_20211123,17.48
LC09_024031_20211214,99.97
LC09_024031_20220115,57.9
LC09_024031_20220131,5.17
LC09_024031_20220304,100.0
LC09_024031_20220320,0.02
LC09_024031_20220405,92.88
LC09_024031_20220421,1.66
LC09_024031_20220507,0.01
LC09_024031_20220523,7.81
LC09_024031_20220624,61.99
LC09_024032_20211118,9.95
LC09_024032_20211123,11.59
LC09_024032_20211214,86.31
LC09_024032_20220131,29.82
LC09_024032_20220304,97.97
LC09_024032_20220320,0.26
LC09_024032_20220421,45.06
LC09_024032_20220507,0.01
LC09_024032_20220523,6.24
LC09_024032_20220624,96.6
LC09_024033_20211118,0.02
LC09_024033_20211123,1.54
LC09_024033_20211214,66.34
LC09_024033_20220131,53.28
LC09_024033_20220216,100.0
LC09_024033_20220304,87.53
LC09_024033_20220320,0.03
LC09_024033_20220405,81.91
LC09_024033_20220421,58.13
LC09_024033_20220507,0.02
LC09_024033_20220523,40.53
LC09_024033_20220608,93.09
LC09_024033_20220624,80.35
LC09_024034_20211113,52.17
LC09_024034_20211118,11.97
LC09_024034_20211123,0.03
LC09_024034_20211214,80.88
LC09_024034_20220131,36.62
LC09_024034_20220216,99.91
LC09_024034_20220304,34.38
LC09_024034_20220320,0.06
LC09_024034_20220405,16.53
LC09_024034_20220421,60.84
LC09_024034_20220507,0.15
LC09_024034_20220608,85.54
LC09_024034_20220624,26.47
LC09_024035_20211113,1.06
LC09_024035_20211118,48.38
LC09_024035_20211123,0.02
LC09_024035_20211214,85.83
LC09_024035_20211230,84.72
LC09_024035_20220131,5.35
LC09_024035_20220304,7.43
LC09_024035_20220320,6.34
LC09_024035_20220405,30.91
LC09_024035_20220507,10.16
LC09_024035_20220608,100.0
LC09_024035_20220624,8.76
LC09_024036_20211113,0.01
LC09_024036_20211118,40.38
LC09_024036_20211123,0.02
LC09_024036_20211230,92.73
LC09_024036_20220131,0.04
LC09_024036_20220216,90.4
LC09_024036_20220304,4.71
LC09_024036_20220320,3.9
LC09_024036_20220507,2.12
LC09_024036_20220624,2.58
LC09_024037_20211118,58.08
LC09_024037_20211123,0.01
LC09_024037_20211214,66.36
LC09_024037_20211230,86.46
LC09_024037_20220131,0.2
LC09_024037_20220216,72.64
LC09_024037_20220304,38.24
LC09_024037_20220320,0.09
LC09_024037_20220405,49.61
LC09_024037_20220507,6.37
LC09_024037_20220608,79.8
LC09_024037_20220624,0.19
LC09_024038_20211123,0.01
LC09_024038_20211214,76.66
LC09_024038_20211230,37.85
LC09_024038_20220131,14.56
LC09_024038_20220216,73.3
LC09_024038_20220304,23.66
LC09_024038_20220320,0.01
LC09_024038_20220405,49.57
LC09_024038_20220421,74.76
LC09_024038_20220507,11.7
LC09_024038_20220608,40.56
LC09_024038_20220624,0.49
LC09_024039_20211113,0.0
LC09_024039_20211123,0.01
LC09_024039_20211214,76.13
LC09_024039_20211230,39.59
LC09_024039_20220131,13.77
LC09_024039_20220216,62.82
LC09_024039_20220304,13.64
LC09_024039_20220320,0.01
LC09_024039_20220405,85.2
LC09_024039_20220421,48.25
LC09_024039_20220507,46.95
LC09_024039_20220608,57.84
LC09_024039_20220624,9.16
LC09_024040_20211113,0.0
LC09_024040_20211118,47.33
LC09_024040_20211214,16.76
LC09_024040_20211230,25.59
LC09_024040_20220131,26.66
LC09_024040_20220216,20.17
LC09_024040_20220304,31.24
LC09_024040_20220320,0.0
LC09_024040_20220405,81.87
LC09_024040_20220421,5.74
LC09_024040_20220507,32.28
LC09_024040_20220608,99.94
LC09_024040_20220624,22.33
LC09_025026_20220106,99.73
LC09_025026_20220122,28.75
LC09_025026_20220207,19.96
LC09_025026_20220223,5.28
LC09_025026_20220311,60.59
LC09_025026_20220327,1.66
LC09_025026_20220412,49.24
LC09_025026_20220428,0.46
LC09_025026_20220514,2.87
LC09_025026_20220615,93.12
LC09_025027_20220106,99.99
LC09_025027_20220122,59.93
LC09_025027_20220207,43.74
LC09_025027_20220223,47.93
LC09_025027_20220311,69.73
LC09_025027_20220327,22.68
LC09_025027_20220412,81.24
LC09_025027_20220428,2.37
LC09_025027_20220514,1.4
LC09_025027_20220530,100.0
LC09_025027_20220615,87.36
LC09_025028_20220122,61.22
LC09_025028_20220207,35.17
LC09_025028_20220223,58.04
LC09_025028_20220311,47.03
LC09_025028_20220327,27.12
LC09_025028_20220428,24.05
LC09_025028_20220514,0.57
LC09_025028_20220530,100.0
LC09_025028_20220615,87.96
LC09_025029_20220106,100.0
LC09_025029_20220122,34.58
LC09_025029_20220207,13.21
LC09_025029_20220223,4.49
LC09_025029_20220311,29.03
LC09_025029_20220327,5.34
LC09_025029_20220428,89.61
LC09_025029_20220514,2.32
LC09_025029_20220530,99.97
LC09_025029_20220615,87.47
LC09_025030_20211221,81.59
LC09_025030_20220106,26.16
LC09_025030_20220122,16.0
LC09_025030_20220207,8.88
LC09_025030_20220223,10.02
LC09_025030_20220311,10.87
LC09_025030_20220327,0.03
LC09_025030_20220412,92.7
LC09_025030_20220514,0.01
LC09_025030_20220530,56.88
LC09_025030_20220615,48.24
LC09_025031_20211221,86.92
LC09_025031_20220106,1.73
LC09_025031_20220122,2.12
LC09_025031_20220207,32.2
LC09_025031_20220223,29.24
LC09_025031_20220311,23.17
LC09_025031_20220327,0.09
LC09_025031_20220514,0.0
LC09_025031_20220530,46.96
LC09_025031_20220615,14.82
LC09_025032_20211221,43.67
LC09_025032_20220106,21.28
LC09_025032_20220122,4.83
LC09_025032_20220207,52.15
LC09_025032_20220223,86.24
LC09_025032_20220311,69.27
LC09_025032_20220327,11.42
LC09_025032_20220514,0.02
LC09_025032_20220530,46.19
LC09_025032_20220615,10.42
LC09_025033_20211205,91.88
LC09_025033_20211221,4.35
LC09_025033_20220106,85.96
LC09_025033_20220122,32.6
LC09_025033_20220311,99.98
LC09_025033_20220327,84.56
LC09_025033_20220412,75.11
LC09_025033_20220514,1.75
LC09_025033_20220530,23.51
LC09_025033_20220615,16.31
LC09_025034_20211205,61.05
LC09_025034_20211221,0.06
LC09_025034_20220106,99.99
LC09_025034_20220122,9.29
LC09_025034_20220207,20.07
LC09_025034_20220327,70.41
LC09_025034_20220514,1.61
LC09_025034_20220530,24.89
LC09_025034_20220615,21.64
LC09_025035_20211205,46.05
LC09_025035_20211221,0.25
LC09_025035_20220106,92.83
LC09_025035_20220122,2.21
LC09_025035_20220207,4.78
LC09_025035_20220311,98.7
LC09_025035_20220327,40.37
LC09_025035_20220412,97.07
LC09_025035_20220428,86.48
LC09_025035_20220514,16.57
LC09_025035_20220530,14.18
LC09_025035_20220615,30.52
LC09_025036_20211205,92.24
LC09_025036_20211221,4.32
LC09_025036_20220106,83.15
LC09_025036_20220122,0.03
LC09_025036_20220207,2.16
LC09_025036_20220311,69.35
LC09_025036_20220327,13.43
LC09_025036_20220412,94.8
LC09_025036_20220428,53.75
LC09_025036_20220514,22.61
LC09_025036_20220530,30.9
LC09_025036_20220615,27.68
LC09_025037_20211205,95.23
LC09_025037_20211221,11.97
LC09_025037_20220106,93.97
LC09_025037_20220122,0.01
LC09_025037_20220207,0.01
LC09_025037_20220311,67.07
LC09_025037_20220327,0.01
LC09_025037_20220428,15.86
LC09_025037_20220514,40.29
LC09_025037_20220530,29.74
LC09_025037_20220615,29.21
LC09_025038_20211205,65.7
LC09_025038_20211221,4.41
LC09_025038_20220106,39.28
LC09_025038_20220122,0.01
LC09_025038_20220207,0.02
LC09_025038_20220311,72.12
LC09_025038_20220327,0.07
